source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
C,T2,1,1.2831276086543793e-08,0.056892391116051766,0.056892391116051766,<->,"(4,-1) <-> (1,0)"
C,T4,2,0.01498742081152549,0.024339660027181312,0.024339660027181312,<->,"(4,-2) <-> (3,0)"
C,u3,0,0.008051197968699032,0.02652036140662424,0.02652036140662424,<--,"(4,0) <-- (8,0)"
P,T1,1,2.9789507111480116e-06,-0.046742717216275174,0.046742717216275174,-->,"(5,-1) --> (0,0)"
P,T1,2,0.010841905281467902,-0.02549315945404431,0.02549315945404431,-->,"(5,-2) --> (0,0)"
P,T2,1,0.03493743923312839,-0.02110167203368168,0.02110167203368168,<->,"(5,-1) <-> (1,0)"
P,u2,0,0.0015471699620999636,0.03167507331218543,0.03167507331218543,<--,"(5,0) <-- (7,0)"
P,u4,0,0.0017184352937724139,0.03136835598249595,0.03136835598249595,<--,"(5,0) <-- (9,0)"
u1,T1,0,0.001439546221114197,0.031889025191338766,0.031889025191338766,-->,"(6,0) --> (0,0)"
u1,T1,1,0.0,0.522480059922223,0.522480059922223,-->,"(6,-1) --> (0,0)"
u1,T2,2,0.0,-0.5038658917988181,0.5038658917988181,-->,"(6,-2) --> (1,0)"
u1,C,1,1.4461014004287976e-09,0.06050621107143945,0.06050621107143945,-->,"(6,-1) --> (4,0)"
u1,C,2,1.132521309125175e-24,-0.10236776293299622,0.10236776293299622,-->,"(6,-2) --> (4,0)"
u1,P,1,3.5741947668419816e-233,0.31782979060478694,0.31782979060478694,-->,"(6,-1) --> (5,0)"
u1,P,2,6.859942103571296e-57,0.15808819054068235,0.15808819054068235,-->,"(6,-2) --> (5,0)"
u2,T1,1,0.046378549749930095,-0.019930796632157275,0.019930796632157275,-->,"(7,-1) --> (0,0)"
u2,T1,2,9.949716152911502e-248,-0.3271181678298353,0.3271181678298353,-->,"(7,-2) --> (0,0)"
u2,T2,0,1.0411527615085458e-09,0.06101098990940283,0.06101098990940283,-->,"(7,0) --> (1,0)"
u2,T2,1,0.0,0.5005741074695274,0.5005741074695274,-->,"(7,-1) --> (1,0)"
u2,T2,2,1.2701224046512081e-09,-0.060699354482154966,0.060699354482154966,-->,"(7,-2) --> (1,0)"
u2,T3,1,0.04394821302152901,0.0201553904346783,0.0201553904346783,-->,"(7,-1) --> (2,0)"
u2,T3,2,0.037893215840705784,-0.020768746962097125,0.020768746962097125,-->,"(7,-2) --> (2,0)"
u2,C,1,4.680311965144747e-10,0.062294910398756974,0.062294910398756974,-->,"(7,-1) --> (4,0)"
u2,P,0,0.0015471699620999636,0.03167507331218543,0.03167507331218543,-->,"(7,0) --> (5,0)"
u2,P,1,1.68652692905715e-90,0.1998577150835123,0.1998577150835123,-->,"(7,-1) --> (5,0)"
u2,P,2,4.485948150877095e-69,0.17445552428217911,0.17445552428217911,-->,"(7,-2) --> (5,0)"
u3,T3,0,3.32898366387708e-24,0.10128757915948848,0.10128757915948848,-->,"(8,0) --> (2,0)"
u3,T3,1,0.0,0.5627892210397517,0.5627892210397517,-->,"(8,-1) --> (2,0)"
u3,T3,2,1.664207296839506e-162,0.26686662784124165,0.26686662784124165,-->,"(8,-2) --> (2,0)"
u3,C,0,0.008051197968699032,0.02652036140662424,0.02652036140662424,-->,"(8,0) --> (4,0)"
u3,C,1,1.8391009437424606e-68,0.17369644988274063,0.17369644988274063,-->,"(8,-1) --> (4,0)"
u3,C,2,3.762916306395259e-12,0.06944199749548316,0.06944199749548316,-->,"(8,-2) --> (4,0)"
u3,P,1,1.1918634173747902e-225,0.31284939499291176,0.31284939499291176,-->,"(8,-1) --> (5,0)"
u3,P,2,5.763790386118356e-33,0.11927615713183522,0.11927615713183522,-->,"(8,-2) --> (5,0)"
u4,T4,0,7.928300715650728e-14,0.0746462613927334,0.0746462613927334,-->,"(9,0) --> (3,0)"
u4,T4,1,0.0,0.5580892369520479,0.5580892369520479,-->,"(9,-1) --> (3,0)"
u4,T4,2,4.754615286622932e-137,0.24547414607686552,0.24547414607686552,-->,"(9,-2) --> (3,0)"
u4,C,1,3.0339020487841383e-133,0.24221388600561294,0.24221388600561294,-->,"(9,-1) --> (4,0)"
u4,C,2,5.3436883581645576e-17,0.08372326660771955,0.08372326660771955,-->,"(9,-2) --> (4,0)"
u4,P,0,0.0017184352937724139,0.03136835598249595,0.03136835598249595,-->,"(9,0) --> (5,0)"
u4,P,1,3.0998350349234838e-90,0.19955553291627193,0.19955553291627193,-->,"(9,-1) --> (5,0)"
u4,P,2,1.5883136142140162e-12,0.07063906772830658,0.07063906772830658,-->,"(9,-2) --> (5,0)"
