source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
P,T1,2,4.6310836548703716e-73,-0.17947231957823023,0.17947231957823023,-->,"(5,-2) --> (0,0)"
P,T2,1,1.0138552903496647e-06,-0.048910199771030005,0.048910199771030005,-->,"(5,-1) --> (1,0)"
P,T2,2,1.7833211499249164e-43,-0.13771847595300135,0.13771847595300135,-->,"(5,-2) --> (1,0)"
P,u2,0,0.005948645131082858,0.027524871752593015,0.027524871752593015,<--,"(5,0) <-- (7,0)"
P,u4,0,0.0027327854640518015,0.029980997166507872,0.029980997166507872,<--,"(5,0) <-- (9,0)"
u1,T1,0,0.0008911022110599523,0.03324485865332408,0.03324485865332408,-->,"(6,0) --> (0,0)"
u1,T1,1,0.0,0.5337121066716124,0.5337121066716124,-->,"(6,-1) --> (0,0)"
u1,T1,2,1.2894370455770856e-41,-0.13463076254961237,0.13463076254961237,-->,"(6,-2) --> (0,0)"
u1,T2,1,1.2775731644568049e-111,-0.22190167923791027,0.22190167923791027,-->,"(6,-1) --> (1,0)"
u1,T2,2,8.250092816713102e-236,-0.31955795853148694,0.31955795853148694,-->,"(6,-2) --> (1,0)"
u1,C,1,8.165913069460419e-17,0.08322476726431427,0.08322476726431427,-->,"(6,-1) --> (4,0)"
u1,C,2,2.3218007753537983e-13,-0.07326121667984024,0.07326121667984024,-->,"(6,-2) --> (4,0)"
u1,P,1,1.608026754508852e-234,0.3186911124864993,0.3186911124864993,-->,"(6,-1) --> (5,0)"
u1,P,2,1.9811209442175177e-55,0.15599643151380352,0.15599643151380352,-->,"(6,-2) --> (5,0)"
u2,T1,2,0.0,-0.51115256772777,0.51115256772777,-->,"(7,-2) --> (0,0)"
u2,T2,0,2.6962695123155063e-08,0.05561773969736613,0.05561773969736613,-->,"(7,0) --> (1,0)"
u2,T2,1,0.0,0.5404560034493682,0.5404560034493682,-->,"(7,-1) --> (1,0)"
u2,T3,1,0.04120623538847828,0.020424106275145,0.020424106275145,-->,"(7,-1) --> (2,0)"
u2,T3,2,0.04007681128605732,-0.02053715593810754,0.02053715593810754,-->,"(7,-2) --> (2,0)"
u2,C,1,6.642510581024281e-19,0.08872750822269948,0.08872750822269948,-->,"(7,-1) --> (4,0)"
u2,C,2,2.670138634250337e-15,-0.07901565096212916,0.07901565096212916,-->,"(7,-2) --> (4,0)"
u2,P,0,0.005948645131082858,0.027524871752593015,0.027524871752593015,-->,"(7,0) --> (5,0)"
u2,P,1,3.2191150500648703e-93,0.20283908039064386,0.20283908039064386,-->,"(7,-1) --> (5,0)"
u2,P,2,4.062713481178651e-68,0.17323680120124926,0.17323680120124926,-->,"(7,-2) --> (5,0)"
u3,T3,0,2.9853036842751788e-27,0.1078662796090504,0.1078662796090504,-->,"(8,0) --> (2,0)"
u3,T3,1,0.0,0.5592832256861789,0.5592832256861789,-->,"(8,-1) --> (2,0)"
u3,T3,2,3.2571513161852957e-164,0.2682313783672784,0.2682313783672784,-->,"(8,-2) --> (2,0)"
u3,C,0,0.004828793525701393,0.028207116269202102,0.028207116269202102,-->,"(8,0) --> (4,0)"
u3,C,1,1.3921257751910672e-67,0.17258087245061016,0.17258087245061016,-->,"(8,-1) --> (4,0)"
u3,C,2,2.706747368982015e-12,0.06991129305625936,0.06991129305625936,-->,"(8,-2) --> (4,0)"
u3,P,1,2.652550047289687e-103,0.21350302435820478,0.21350302435820478,-->,"(8,-1) --> (5,0)"
u3,P,2,6.472318345033233e-33,0.1191807885818593,0.1191807885818593,-->,"(8,-2) --> (5,0)"
u4,T4,0,2.128663744388159e-12,0.07020450776662392,0.07020450776662392,-->,"(9,0) --> (3,0)"
u4,T4,1,0.0,0.5595431812598017,0.5595431812598017,-->,"(9,-1) --> (3,0)"
u4,T4,2,3.683880280456841e-135,0.24380353797052512,0.24380353797052512,-->,"(9,-2) --> (3,0)"
u4,C,1,1.1858170634376196e-53,0.15345908423051227,0.15345908423051227,-->,"(9,-1) --> (4,0)"
u4,C,2,6.697431375973946e-13,0.07183916190465361,0.07183916190465361,-->,"(9,-2) --> (4,0)"
u4,P,0,0.0027327854640518015,0.029980997166507872,0.029980997166507872,-->,"(9,0) --> (5,0)"
u4,P,1,3.5153984903362266e-91,0.20060886691996255,0.20060886691996255,-->,"(9,-1) --> (5,0)"
u4,P,2,2.3233682039089674e-12,0.07011061570752568,0.07011061570752568,-->,"(9,-2) --> (5,0)"
