source_row_index,time,X1A,Y1A,X2A,Y2A,X3A,Y3A,X4A,Y4A,X5A,Y5A,X1B,Y1B,X2B,Y2B,X3B,Y3B,X4B,Y4B,s1,c1,s2,c2,s3,c3,L_A,G_A,X0_A,Y6_A,L_B,G_B,X0_B,Y5_B,H1,H2,H3,time_hours
2884,1602.2222222222222,0.2375720016994741,0.1546022819369247,0.133822599130367,0.1061035403507682,0.1012838475591622,0.0905121606395008,0.0883525800166122,0.0801470114031249,0.0855554926193897,0.0776652252529271,0.2522791388662693,0.1612520063111365,0.1479903505760028,0.1170552503089141,0.1031836970537141,0.0876138655928831,0.0879883527818772,0.0831993584540772,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.557443169392675,47.41465589652505,0.5128424000332207,0.0778164351090442,8.272379719146606,43.81676406979354,0.5532474453225887,0.0804180063569058,-0.3,-0.2,-0.18,1602.2222222222222
2894,1607.7777777777776,0.2410067636002701,0.1564293758592998,0.1366324917986758,0.1074877556861725,0.1029463150945943,0.0909978301982301,0.0891941439371343,0.0805349309366718,0.085874430382733,0.0778323786057784,0.2522697301211905,0.1614225966335896,0.1479184090955401,0.1174412543114618,0.1027989220469431,0.087954793815416,0.0878388764248813,0.0831932958135611,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.794661001273342,47.41465589652505,0.5128424000332207,0.0778164351090442,8.272379719146606,43.81676406979354,0.5532474453225887,0.0804180063569058,-0.3,-0.2,-0.18,1607.7777777777776
2904,1613.3333333333333,0.2307676018237574,0.1430388625923193,0.1292082484060124,0.1008627534416341,0.0986821868353255,0.087715526538906,0.0870378855212643,0.078971189286237,0.0854130546136745,0.0773743110837634,0.2525265647289931,0.1613862233780687,0.1478351758356861,0.1173017854577951,0.1028428944379063,0.0879018054711204,0.0880394700766795,0.0834558817776139,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.794661001273342,57.93173461518359,0.5128424000332207,0.0778164351090442,8.272379719146606,43.81676406979354,0.5532474453225887,0.0804180063569058,-0.3,-0.2,-0.18,1613.3333333333333
2914,1618.8888888888887,0.2352889766940605,0.144740991715356,0.1307545855703555,0.1015628468603436,0.0993237223424996,0.0877789658827276,0.0869131304601014,0.0791904457347682,0.0853137683621039,0.0773670947797972,0.252510903271252,0.1613177102692808,0.148036758545834,0.1169692562995153,0.102947722770104,0.0879406068116761,0.0881883045616377,0.0835731338895762,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.794661001273342,57.93173461518359,0.5251483035068338,0.0778164351090442,8.272379719146606,43.81676406979354,0.5532474453225887,0.0804180063569058,-0.3,-0.2,-0.18,1618.8888888888887
2924,1624.4444444444443,0.2040317815472303,0.1022143759390979,0.0876369928040419,0.0544265209799571,0.0518726708950592,0.0382965614242363,0.037947271014285,0.0293445923754909,0.0353593080812131,0.0271069089384401,0.2527154415749835,0.1609889208827377,0.147816725190778,0.1172111435959409,0.1027456892251476,0.0878470820779023,0.0882016355832176,0.0836899492771629,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.794661001273342,57.93173461518359,0.5251483035068338,0.0276405319299744,8.272379719146606,43.81676406979354,0.5532474453225887,0.0804180063569058,-0.3,-0.2,-0.18,1624.4444444444443
2934,1630.0,0.2040478225160565,0.1021891839074261,0.0878890744302101,0.0549497872842094,0.0517780230187278,0.0383356828060834,0.0373062668095902,0.0297135464643409,0.0355102368865064,0.027152118768261,0.2548430834563275,0.1626191084933623,0.1494926069783732,0.1176590951122469,0.1036610417458421,0.0881591384661941,0.0888523423407636,0.0837939620084745,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.794661001273342,57.93173461518359,0.5251483035068338,0.0276405319299744,8.39861091416443,43.81676406979354,0.5532474453225887,0.0804180063569058,-0.3,-0.2,-0.18,1630.0
2944,1635.5555555555554,0.2045881282480377,0.1019191494423364,0.0876412526675556,0.0547749480086792,0.0518856291673671,0.0381283236573913,0.0375384521811549,0.0300801114011983,0.0355952188759308,0.0269541405951765,0.2439676575590294,0.1482387112549287,0.1416410637621565,0.1106338566390658,0.0994182143347305,0.0855730848076276,0.087247492036593,0.0830648381180685,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.794661001273342,57.93173461518359,0.5251483035068338,0.0276405319299744,8.39861091416443,52.8904324604695,0.5532474453225887,0.0804180063569058,-0.3,-0.2,-0.18,1635.5555555555554
2954,1641.111111111111,0.2039494474352167,0.1021009603335414,0.0877084938796802,0.0542126561946815,0.0516836542523056,0.0380591993757638,0.0377458160211053,0.030003094409033,0.0359068210707779,0.0267202576467355,0.2777252415048713,0.1623732406188121,0.1537501620856117,0.1162196711026568,0.103598604560916,0.087232617136932,0.088238387188621,0.0835349706447029,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.794661001273342,57.93173461518359,0.5251483035068338,0.0276405319299744,8.39861091416443,52.8904324604695,0.6441945583619955,0.0804180063569058,-0.3,-0.2,-0.18,1641.111111111111
2964,1646.6666666666663,0.2039669938682826,0.1019939287527141,0.0874711537830713,0.0542452707463171,0.0516514591548896,0.0380476320707517,0.037887131863961,0.0301657349658456,0.0362882364808982,0.02635171983217,0.3214788756097082,0.2210715301150221,0.2134623628265405,0.1816813457853339,0.1692126068921411,0.155007466222584,0.1564120974766744,0.152497276893531,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.794661001273342,57.93173461518359,0.5251483035068338,0.0276405319299744,8.39861091416443,52.8904324604695,0.6441945583619955,0.149515674754697,-0.3,-0.2,-0.18,1646.6666666666663
2974,1652.2222222222222,0.2126154177881005,0.1064612600803564,0.094077273807891,0.0572347138988116,0.0551515105772597,0.0396531695334247,0.0392621908893184,0.0307349169662179,0.0373016694032474,0.0261966898642114,0.3213984553257097,0.2210286090772348,0.2138303696017721,0.1816560422089845,0.1692653857517994,0.1552605299465138,0.156591644722892,0.1521507624310716,-1.0,0.0,-1.0,0.0,-1.0,0.0,9.405375867810818,57.93173461518359,0.5251483035068338,0.0276405319299744,8.39861091416443,52.8904324604695,0.6441945583619955,0.149515674754697,-0.3,-0.2,-0.18,1652.2222222222222
