regime,method,noise,h_profile,mean_absolute_error,max_absolute_error,count
var,Matern GP,N2,Hstep,0.008362394669322766,0.0135534107263129,2
var,Matern GP,N3,Hbrn,0.0632357161817095,0.12615458390400702,2
var,Matern GP,N3,Hdec,0.07667289337664619,0.15297861914993227,2
var,Matern GP,N3,Hprbs,0.016352388067726268,0.03237341479817424,2
var,Matern GP,N3,Hsin,0.032598443905191926,0.06486836192420276,2
var,Matern GP,N3,Hstep,0.05447700071635471,0.10857452662563771,2
var,Neural ODE,N1,Hbrn,0.7404994654297576,1.4746261039154818,2
var,Neural ODE,N1,Hdec,0.742909420367358,1.4814330883518219,2
var,Neural ODE,N1,Hprbs,0.7444894022494877,1.478791669653793,2
var,Neural ODE,N1,Hsin,0.744172956121831,1.480204073781785,2
var,Neural ODE,N1,Hstep,0.73070329769361,1.449519313654855,2
var,Neural ODE,N2,Hbrn,0.7308623612346449,1.4601444382056377,2
var,Neural ODE,N2,Hdec,0.7472478852578974,1.4898818301983248,2
var,Neural ODE,N2,Hprbs,0.7365905430511213,1.4697605826369629,2
var,Neural ODE,N2,Hsin,0.7475667134640109,1.4863562139016862,2
var,Neural ODE,N2,Hstep,0.7333124992919763,1.4664246202783873,2
var,Neural ODE,N3,Hbrn,0.7036315277566596,1.4069050450860092,2
var,Neural ODE,N3,Hdec,0.7046190935463178,1.333192786987792,2
var,Neural ODE,N3,Hprbs,7.015617058454651,8.877781144063626,2
var,Neural ODE,N3,Hsin,9966.336287732487,13138.561241420632,2
var,Neural ODE,N3,Hstep,0.7325049449249421,1.4050781397987802,2
var,RBF GP,N1,Hbrn,0.07392478462084748,0.13296681615287165,2
var,RBF GP,N1,Hdec,0.028418489125391536,0.05331318191118717,2
var,RBF GP,N1,Hprbs,0.1405322053902848,0.2748408148630055,2
var,RBF GP,N1,Hsin,0.10140992595072898,0.19913244988964385,2
var,RBF GP,N1,Hstep,0.032527362665877455,0.06505469448045909,2
var,RBF GP,N2,Hbrn,0.07413862692709623,0.12085708274207008,2
var,RBF GP,N2,Hdec,0.01655811339732045,0.033116130599455396,2
var,RBF GP,N2,Hprbs,0.13360320991447994,0.2587665183925898,2
var,RBF GP,N2,Hsin,0.12147963636757099,0.23978929681248418,2
var,RBF GP,N2,Hstep,0.0319026708962562,0.0638053417925124,2
var,RBF GP,N3,Hbrn,0.06850207762245844,0.1362723427074677,2
var,RBF GP,N3,Hdec,0.0893538569060663,0.1778969538176165,2
var,RBF GP,N3,Hprbs,0.0004970206541567221,0.0007197801552999,2
var,RBF GP,N3,Hsin,0.23533127910102253,0.46990503409663553,2
var,RBF GP,N3,Hstep,0.06942377611747969,0.13805374118636538,2
zero,Average LSE,N1,Hbrn,0.5278428727204012,1.0297015082695642,2
zero,Average LSE,N1,Hdec,0.5294559625452603,1.0358898009704762,2
zero,Average LSE,N1,Hprbs,0.5345191734636632,1.0530035028818627,2
zero,Average LSE,N1,Hsin,0.5206635026540928,1.010297809722863,2
zero,Average LSE,N1,Hstep,0.5292666070994825,1.035293714108143,2
zero,Average LSE,N2,Hbrn,0.526027791891158,1.029230925169624,2
zero,Average LSE,N2,Hdec,0.532987567237037,1.0410460507404573,2
zero,Average LSE,N2,Hprbs,0.5324988882862817,1.0569929024802185,2
zero,Average LSE,N2,Hsin,0.5232362112218859,1.020514387418969,2
zero,Average LSE,N2,Hstep,0.5310815873700525,1.039751660818346,2
zero,Average LSE,N3,Hbrn,0.46420763227476175,0.9183826318419062,2
zero,Average LSE,N3,Hdec,0.46878283515081454,0.924570924542818,2
zero,Average LSE,N3,Hprbs,0.4808333261437981,0.9416846264542045,2
zero,Average LSE,N3,Hsin,0.45198330379436885,0.8989789332952052,2
zero,Average LSE,N3,Hstep,0.46837610373425925,0.9239748376804846,2
zero,Average LSE + graph control,N1,Hbrn,0.6170562154291448,1.2341124308582896,2
zero,Average LSE + graph control,N1,Hdec,0.6094427660637359,1.2188855321274719,2
zero,Average LSE + graph control,N1,Hprbs,0.6172941464638333,1.2345882929276666,2
zero,Average LSE + graph control,N1,Hsin,0.6125747353958211,1.2251494707916422,2
zero,Average LSE + graph control,N1,Hstep,0.6088392262543477,1.2176784525086954,2
zero,Average LSE + graph control,N2,Hbrn,0.6180848671300591,1.2361697342601181,2
zero,Average LSE + graph control,N2,Hdec,0.6091653154463235,1.218330630892647,2
zero,Average LSE + graph control,N2,Hprbs,0.6173037296538726,1.2346074593077452,2
zero,Average LSE + graph control,N2,Hsin,0.6130265688310397,1.2260531376620794,2
zero,Average LSE + graph control,N2,Hstep,0.6088423727860235,1.217684745572047,2
zero,Average LSE + graph control,N3,Hbrn,0.6057920405441295,1.211584081088259,2
zero,Average LSE + graph control,N3,Hdec,0.6005472937259712,1.2010945874519423,2
zero,Average LSE + graph control,N3,Hprbs,0.6124326559061211,1.2130149643273986,2
zero,Average LSE + graph control,N3,Hsin,0.6011319510031294,1.2022639020062589,2
zero,Average LSE + graph control,N3,Hstep,0.5994920872026392,1.1989841744052785,2
zero,Average LSE + graph zero,N1,Hbrn,0.5148507541347821,1.0297015082695642,2
zero,Average LSE + graph zero,N1,Hdec,0.5179449004852381,1.0358898009704762,2
zero,Average LSE + graph zero,N1,Hprbs,0.5265017514409314,1.0530035028818627,2
zero,Average LSE + graph zero,N1,Hsin,0.5051489048614315,1.010297809722863,2
zero,Average LSE + graph zero,N1,Hstep,0.5176468570540715,1.035293714108143,2
zero,Average LSE + graph zero,N2,Hbrn,0.514615462584812,1.029230925169624,2
zero,Average LSE + graph zero,N2,Hdec,0.5205230253702287,1.0410460507404573,2
zero,Average LSE + graph zero,N2,Hprbs,0.5284964512401092,1.0569929024802185,2
zero,Average LSE + graph zero,N2,Hsin,0.5102571937094845,1.020514387418969,2
zero,Average LSE + graph zero,N2,Hstep,0.519875830409173,1.039751660818346,2
zero,Average LSE + graph zero,N3,Hbrn,0.4591913159209531,0.9183826318419062,2
zero,Average LSE + graph zero,N3,Hdec,0.462285462271409,0.924570924542818,2
zero,Average LSE + graph zero,N3,Hprbs,0.4808333261437981,0.9416846264542045,2
zero,Average LSE + graph zero,N3,Hsin,0.4494894666476026,0.8989789332952052,2
zero,Average LSE + graph zero,N3,Hstep,0.4619874188402423,0.9239748376804846,2
zero,Expanded DML,N1,Hbrn,0.528166168529308,0.7163269051200505,2
zero,Expanded DML,N1,Hdec,0.5566040594186354,0.6753611002832338,2
zero,Expanded DML,N1,Hprbs,0.6991110391032402,0.895016296058587,2
zero,Expanded DML,N1,Hsin,0.6106877707012763,0.6460874097803111,2
zero,Expanded DML,N1,Hstep,0.5289521651009823,0.7067180824836097,2
zero,Expanded DML,N2,Hbrn,0.4900152045285867,0.6679604600239708,2
zero,Expanded DML,N2,Hdec,0.6216379114608874,0.7411982170048832,2
zero,Expanded DML,N2,Hprbs,0.7065913949995382,0.9719471499384666,2
zero,Expanded DML,N2,Hsin,0.6775340729393806,0.7396697667245964,2
zero,Expanded DML,N2,Hstep,0.5667156819643719,0.7308410406906001,2
zero,Expanded DML,N3,Hbrn,1.6297457224355802,2.2561775300884013,2
zero,Expanded DML,N3,Hdec,1.5603420267094459,2.158335943472949,2
zero,Expanded DML,N3,Hprbs,1.2456797288895078,1.7011666659684148,2
zero,Expanded DML,N3,Hsin,1.406185346765811,1.950095552246673,2
zero,Expanded DML,N3,Hstep,1.6193509032274869,2.2449967143086593,2
zero,Expanded DML + graph control,N1,Hbrn,0.17000271596928274,0.34000543193856547,2
zero,Expanded DML + graph control,N1,Hdec,0.21892350927701854,0.43784701855403707,2
zero,Expanded DML + graph control,N1,Hprbs,0.4475081480292935,0.895016296058587,2
zero,Expanded DML + graph control,N1,Hsin,0.32304370489015555,0.6460874097803111,2
zero,Expanded DML + graph control,N1,Hstep,0.17559312385917747,0.35118624771835494,2
zero,Expanded DML + graph control,N2,Hbrn,0.1560349745166013,0.3120699490332026,2
zero,Expanded DML + graph control,N2,Hdec,0.25103880295844583,0.5020776059168917,2
zero,Expanded DML + graph control,N2,Hprbs,0.4859735749692333,0.9719471499384666,2
zero,Expanded DML + graph control,N2,Hsin,0.3698348833622982,0.7396697667245964,2
zero,Expanded DML + graph control,N2,Hstep,0.2012951616190719,0.4025903232381438,2
zero,Expanded DML + graph control,N3,Hbrn,1.1280887650442006,2.2561775300884013,2
zero,Expanded DML + graph control,N3,Hdec,1.0791679717364746,2.158335943472949,2
zero,Expanded DML + graph control,N3,Hprbs,0.8586006102722517,1.7011666659684148,2
zero,Expanded DML + graph control,N3,Hsin,0.9750477761233365,1.950095552246673,2
zero,Expanded DML + graph control,N3,Hstep,1.1224983571543297,2.2449967143086593,2
zero,Expanded DML + graph zero,N1,Hbrn,0.17000271596928274,0.34000543193856547,2
zero,Expanded DML + graph zero,N1,Hdec,0.21892350927701854,0.43784701855403707,2
zero,Expanded DML + graph zero,N1,Hprbs,0.4475081480292935,0.895016296058587,2
zero,Expanded DML + graph zero,N1,Hsin,0.32304370489015555,0.6460874097803111,2
zero,Expanded DML + graph zero,N1,Hstep,0.17559312385917747,0.35118624771835494,2
zero,Expanded DML + graph zero,N2,Hbrn,0.1560349745166013,0.3120699490332026,2
zero,Expanded DML + graph zero,N2,Hdec,0.25103880295844583,0.5020776059168917,2
