"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","T1","T2","T3","T4","C","P","H","u1","u2","u3","u4","kernel","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","fd_relative_step","depth","rollout_horizon","ridge","solve_method","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond"
"","","","","","","","","","","","","","","","9427.0","29.9","70.9","85.0","89.7","69.0","97.0","0.0","0.772451070965341","2.90392291702844","2.26679895827092","0.782553869122892","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9441.0","31.1","72.3","86.5","89.9","70.0","99.5","0.0506661902950131","0.772451070965341","2.90392291702844","2.44582513979322","0.782553869122892","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9455.0","30.9","72.2","86.4","91.4","70.3","100.5","0.38444669522067","0.772451070965341","2.90392291702844","2.44582513979322","0.940035788416008","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9469.0","27.8","71.1","86.4","91.3","68.8","98.5","0.163215624606933","0.569278690422875","2.90392291702844","2.44582513979322","0.940035788416008","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9483.0","28.3","69.6","86.6","91.4","69.0","97.5","0.0","0.569278690422875","2.72810410729405","2.44582513979322","0.940035788416008","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9497.0","29.0","70.7","84.5","91.4","69.0","95.5","0.5","0.569278690422875","2.72810410729405","2.2630966048095","0.940035788416008","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9511.0","28.3","70.1","84.8","93.7","68.9","97.5","0.0","0.569278690422875","2.72810410729405","2.2630966048095","1.15906212339714","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9525.0","30.0","69.5","84.9","93.6","69.5","98.5","0.338741505834324","0.773085146448785","2.72810410729405","2.2630966048095","1.15906212339714","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9539.0","30.1","72.2","84.5","93.7","69.8","102.5","0.0615202733764354","0.773085146448785","2.98268840366928","2.2630966048095","1.15906212339714","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9553.0","30.7","72.7","83.7","93.2","69.9","100.5","0.5","0.773085146448785","2.98268840366928","2.15970707183158","1.15906212339714","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9567.0","30.8","73.3","83.7","92.1","69.8","99.5","0.5","0.773085146448785","2.98268840366928","2.15970707183158","1.00594555680542","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9581.0","33.2","73.5","83.5","92.1","70.4","101.0","0.5","0.976677251991301","2.98268840366928","2.15970707183158","1.00594555680542","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9595.0","32.0","70.9","83.7","91.8","69.4","100.5","0.0501353442607099","0.976677251991301","2.82272829815623","2.15970707183158","1.00594555680542","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9609.0","32.0","70.5","84.8","92.2","69.7","100.5","0.101405997280829","0.976677251991301","2.82272829815623","2.26442606476069","1.00594555680542","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9623.0","33.1","71.2","84.7","94.2","70.6","102.5","0.5","0.976677251991301","2.82272829815623","2.26442606476069","1.19754470860614","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9637.0","30.6","71.0","84.7","93.9","69.7","101.5","0.0105156692336628","0.831030179292561","2.82272829815623","2.26442606476069","1.19754470860614","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9651.0","30.8","72.7","84.9","93.9","70.4","103.0","0.0","0.831030179292561","3.01749026383582","2.26442606476069","1.19754470860614","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9665.0","31.9","73.6","87.0","94.4","71.5","106.0","0.5","0.831030179292561","3.01749026383582","2.52146397339037","1.19754470860614","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9679.0","31.8","73.3","87.2","95.3","71.9","108.0","0.473622938186805","0.831030179292561","3.01749026383582","2.52146397339037","1.31266571672949","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9693.0","29.8","73.2","87.4","95.1","71.1","105.5","0.31424249044049","0.702869589514026","3.01749026383582","2.52146397339037","1.31266571672949","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9707.0","29.9","74.2","87.2","95.2","71.4","106.5","0.406491222146036","0.702869589514026","3.14688280575346","2.52146397339037","1.31266571672949","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9721.0","30.2","75.0","84.9","95.2","71.2","105.0","0.5","0.702869589514026","3.14688280575346","2.28663791428316","1.31266571672949","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9735.0","30.6","74.7","84.8","96.6","71.7","105.5","0.438783074175758","0.702869589514026","3.14688280575346","2.28663791428316","1.47076661786377","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9749.0","30.0","73.2","85.0","96.6","71.4","107.0","0.0","0.815310234746966","3.14688280575346","2.28663791428316","1.47076661786377","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9763.0","30.4","75.6","84.9","96.8","71.6","109.0","0.0","0.815310234746966","3.33641749083555","2.28663791428316","1.47076661786377","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9777.0","31.2","76.3","86.3","96.6","72.4","110.5","0.0","0.815310234746966","3.33641749083555","2.43501657310573","1.47076661786377","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9791.0","30.6","76.0","86.3","94.9","72.2","109.0","0.36572036084965","0.815310234746966","3.33641749083555","2.43501657310573","1.31582585485419","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9805.0","33.2","76.7","86.6","95.4","72.5","110.5","0.5","1.00187343518886","3.33641749083555","2.43501657310573","1.31582585485419","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9819.0","32.8","74.9","86.1","94.9","72.0","109.0","0.0","1.00187343518886","3.19458039775396","2.43501657310573","1.31582585485419","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9833.0","33.3","75.1","89.2","95.2","72.9","112.0","0.0250293333092826","1.00187343518886","3.19458039775396","2.69364514790508","1.31582585485419","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9847.0","33.6","75.5","89.2","96.5","73.5","113.5","0.0","1.00187343518886","3.19458039775396","2.69364514790508","1.45521099574488","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9861.0","35.6","74.5","89.1","96.8","73.4","116.0","0.159677968702482","1.29810218154722","3.19458039775396","2.69364514790508","1.45521099574488","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9875.0","35.3","71.7","89.0","96.6","73.0","114.5","0.301242555036615","1.29810218154722","2.9758682106782","2.69364514790508","1.45521099574488","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9889.0","35.4","72.2","90.6","96.6","73.6","116.0","0.222580220564302","1.29810218154722","2.9758682106782","2.83166667786183","1.45521099574488","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9903.0","35.7","72.7","90.2","99.5","73.8","118.5","0.0194954284946677","1.29810218154722","2.9758682106782","2.83166667786183","1.74723811662597","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9917.0","37.4","72.8","90.4","99.6","74.7","119.5","0.411050700020636","1.43043646879462","2.9758682106782","2.83166667786183","1.74723811662597","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9931.0","37.4","70.7","90.4","99.5","74.4","118.0","0.0","1.43043646879462","2.74774517396842","2.83166667786183","1.74723811662597","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9945.0","37.4","70.6","92.9","99.3","74.8","119.5","0.364227003289973","1.43043646879462","2.74774517396842","3.08599206005755","1.74723811662597","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9959.0","36.7","69.7","92.8","97.8","74.0","119.0","0.0","1.43043646879462","2.74774517396842","3.08599206005755","1.57583224783197","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9973.0","39.3","70.8","92.9","97.6","74.8","120.0","0.5","1.57485164293328","2.74774517396842","3.08599206005755","1.57583224783197","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9987.0","37.9","70.9","92.8","98.0","74.9","121.5","0.0","1.57485164293328","2.86682502943107","3.08599206005755","1.57583224783197","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T1","u1","6.537696278058267","","713.0","True","[""C"", ""P"", ""T2"", ""T3"", ""T4"", ""u2"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T1","u2","-2.979681999130822","","713.0","True","[""C"", ""P"", ""T2"", ""T3"", ""T4"", ""u1"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T1","u3","-2.8998461429162163","","713.0","True","[""C"", ""P"", ""T2"", ""T3"", ""T4"", ""u1"", ""u2"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T1","u4","-2.996070946179128","","713.0","True","[""C"", ""P"", ""T2"", ""T3"", ""T4"", ""u1"", ""u2"", ""u3""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T2","u1","0.0238707304480554","","713.0","True","[""C"", ""P"", ""T1"", ""T3"", ""T4"", ""u2"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T2","u2","10.303173232732693","","713.0","True","[""C"", ""P"", ""T1"", ""T3"", ""T4"", ""u1"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T2","u3","1.388896698272417","","713.0","True","[""C"", ""P"", ""T1"", ""T3"", ""T4"", ""u1"", ""u2"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T2","u4","-3.954154320795309","","713.0","True","[""C"", ""P"", ""T1"", ""T3"", ""T4"", ""u1"", ""u2"", ""u3""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T3","u1","-0.3207675283982821","","713.0","True","[""C"", ""P"", ""T1"", ""T2"", ""T4"", ""u2"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T3","u2","0.9320679048609856","","713.0","True","[""C"", ""P"", ""T1"", ""T2"", ""T4"", ""u1"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T3","u3","9.09033951491586","","713.0","True","[""C"", ""P"", ""T1"", ""T2"", ""T4"", ""u1"", ""u2"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T3","u4","-3.741800308805344","","713.0","True","[""C"", ""P"", ""T1"", ""T2"", ""T4"", ""u1"", ""u2"", ""u3""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T4","u1","0.1148705417410342","","713.0","True","[""C"", ""P"", ""T1"", ""T2"", ""T3"", ""u2"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T4","u2","-2.548255127196625","","713.0","True","[""C"", ""P"", ""T1"", ""T2"", ""T3"", ""u1"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T4","u3","-4.550917507018394","","713.0","True","[""C"", ""P"", ""T1"", ""T2"", ""T3"", ""u1"", ""u2"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","T4","u4","10.285465844514007","","713.0","True","[""C"", ""P"", ""T1"", ""T2"", ""T3"", ""u1"", ""u2"", ""u3""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","C","u1","2.13235591389042","","713.0","True","[""P"", ""T1"", ""T2"", ""T3"", ""T4"", ""u2"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","C","u2","0.0271511544776518","","713.0","True","[""P"", ""T1"", ""T2"", ""T3"", ""T4"", ""u1"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","C","u3","1.8699384624418085","","713.0","True","[""P"", ""T1"", ""T2"", ""T3"", ""T4"", ""u1"", ""u2"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","C","u4","1.1060914884065238","","713.0","True","[""P"", ""T1"", ""T2"", ""T3"", ""T4"", ""u1"", ""u2"", ""u3""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","P","u1","3.0345367087604367","","713.0","True","[""C"", ""T1"", ""T2"", ""T3"", ""T4"", ""u2"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","P","u2","14.6799061802248","","713.0","True","[""C"", ""T1"", ""T2"", ""T3"", ""T4"", ""u1"", ""u3"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","P","u3","6.209261798149066","","713.0","True","[""C"", ""T1"", ""T2"", ""T3"", ""T4"", ""u1"", ""u2"", ""u4""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_control","heat","P","u4","12.767295207911458","","713.0","True","[""C"", ""T1"", ""T2"", ""T3"", ""T4"", ""u1"", ""u2"", ""u3""]","21.48833000008017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T1","u1","7.545882450038124","","713.0","True","[""u2"", ""u3"", ""u4""]","2.5342230999376625","","","","7.545882450038124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T1","u2","1.1097816616768452","","713.0","True","[""u1"", ""u3"", ""u4""]","2.5342230999376625","","","","1.1097816616768452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T1","u3","-0.4785535148910266","","713.0","True","[""u1"", ""u2"", ""u4""]","2.5342230999376625","","","","-0.4785535148910266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T1","u4","-0.4173596427410673","","713.0","True","[""u1"", ""u2"", ""u3""]","2.5342230999376625","","","","-0.4173596427410673","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T2","u1","0.4902847635979195","","713.0","True","[""u2"", ""u3"", ""u4""]","2.5342230999376625","","","","0.4902847635979195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T2","u2","8.831646018014238","","713.0","True","[""u1"", ""u3"", ""u4""]","2.5342230999376625","","","","8.831646018014238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T2","u3","-0.1790407002483541","","713.0","True","[""u1"", ""u2"", ""u4""]","2.5342230999376625","","","","-0.1790407002483541","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T2","u4","-0.5201615471744866","","713.0","True","[""u1"", ""u2"", ""u3""]","2.5342230999376625","","","","-0.5201615471744866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T3","u1","0.05445305954257","","713.0","True","[""u2"", ""u3"", ""u4""]","2.5342230999376625","","","","0.05445305954257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T3","u2","0.031706899093372","","713.0","True","[""u1"", ""u3"", ""u4""]","2.5342230999376625","","","","0.031706899093372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T3","u3","9.342296659038182","","713.0","True","[""u1"", ""u2"", ""u4""]","2.5342230999376625","","","","9.342296659038182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T3","u4","0.0244829456094552","","713.0","True","[""u1"", ""u2"", ""u3""]","2.5342230999376625","","","","0.0244829456094552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T4","u1","0.2180303412194421","","713.0","True","[""u2"", ""u3"", ""u4""]","2.5342230999376625","","","","0.2180303412194421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T4","u2","-0.4959585046396183","","713.0","True","[""u1"", ""u3"", ""u4""]","2.5342230999376625","","","","-0.4959585046396183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T4","u3","-0.3068592109643119","","713.0","True","[""u1"", ""u2"", ""u4""]","2.5342230999376625","","","","-0.3068592109643119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","T4","u4","9.556021738318506","","713.0","True","[""u1"", ""u2"", ""u3""]","2.5342230999376625","","","","9.556021738318506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","C","u1","1.784037350831267","","713.0","True","[""u2"", ""u3"", ""u4""]","2.5342230999376625","","","","1.784037350831267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","C","u2","2.336584683927048","","713.0","True","[""u1"", ""u3"", ""u4""]","2.5342230999376625","","","","2.336584683927048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","C","u3","2.4236656074810465","","713.0","True","[""u1"", ""u2"", ""u4""]","2.5342230999376625","","","","2.4236656074810465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","C","u4","2.2468664893468686","","713.0","True","[""u1"", ""u2"", ""u3""]","2.5342230999376625","","","","2.2468664893468686","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","P","u1","6.9189392974608666","","713.0","True","[""u2"", ""u3"", ""u4""]","2.5342230999376625","","","","6.9189392974608666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","P","u2","11.734600185391075","","713.0","True","[""u1"", ""u3"", ""u4""]","2.5342230999376625","","","","11.734600185391075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","P","u3","7.47354547262711","","713.0","True","[""u1"", ""u2"", ""u4""]","2.5342230999376625","","","","7.47354547262711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","graph_zero","heat","P","u4","9.298742227486812","","713.0","True","[""u1"", ""u2"", ""u3""]","2.5342230999376625","","","","9.298742227486812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T1","u1","7.545882450038124","","713.0","","[""u2"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T1","u2","1.1097816616768452","","713.0","","[""u1"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T1","u3","-0.4785535148910266","","713.0","","[""u1"", ""u2"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T1","u4","-0.4173596427410673","","713.0","","[""u1"", ""u2"", ""u3""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T2","u1","0.4902847635979195","","713.0","","[""u2"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T2","u2","8.831646018014238","","713.0","","[""u1"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T2","u3","-0.1790407002483541","","713.0","","[""u1"", ""u2"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T2","u4","-0.5201615471744866","","713.0","","[""u1"", ""u2"", ""u3""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T3","u1","0.05445305954257","","713.0","","[""u2"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T3","u2","0.031706899093372","","713.0","","[""u1"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T3","u3","9.342296659038182","","713.0","","[""u1"", ""u2"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T3","u4","0.0244829456094552","","713.0","","[""u1"", ""u2"", ""u3""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T4","u1","0.2180303412194421","","713.0","","[""u2"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T4","u2","-0.4959585046396183","","713.0","","[""u1"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T4","u3","-0.3068592109643119","","713.0","","[""u1"", ""u2"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","T4","u4","9.556021738318506","","713.0","","[""u1"", ""u2"", ""u3""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","C","u1","1.784037350831267","","713.0","","[""u2"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","C","u2","2.336584683927048","","713.0","","[""u1"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","C","u3","2.4236656074810465","","713.0","","[""u1"", ""u2"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","C","u4","2.2468664893468686","","713.0","","[""u1"", ""u2"", ""u3""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","P","u1","6.9189392974608666","","713.0","","[""u2"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","P","u2","11.734600185391075","","713.0","","[""u1"", ""u3"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","P","u3","7.47354547262711","","713.0","","[""u1"", ""u2"", ""u4""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_linear","pure","heat","P","u4","9.298742227486812","","713.0","","[""u1"", ""u2"", ""u3""]","19.570056599914096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","19.0","24.2923234815977","44.5355512623249","61.83616591473","81.8942472568908","53.215219348999","33.778372581774","0.0","0.174908023769473","0.219731696839407","0.0","0.0","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","33.0","24.9464654016058","45.5501891252568","62.6466653604154","81.868126965854","53.7431104072437","34.3061065002426","0.5","0.174908023769473","0.219731696839407","0.11161672243364","0.0","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","47.0","24.0801551545835","44.383277840613","62.6508284990541","84.3361932550655","53.6813291874586","36.5891183065711","0.0","0.174908023769473","0.219731696839407","0.11161672243364","0.241614515559209","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","61.0","26.2276381648683","45.5606636031131","62.5380371577106","84.3732007633494","54.5054469770913","38.2863402459895","0.0775206764180587","0.317375845905128","0.219731696839407","0.11161672243364","0.241614515559209","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","75.0","24.9746730738306","42.8168240049914","62.6015511502813","84.4861576862967","53.6394945994008","37.1696522655905","0.0","0.317375845905128","0.056901718852687","0.11161672243364","0.241614515559209","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","89.0","25.846724878369","43.8879899774772","63.7309277247764","84.3124632896076","54.6946868823763","39.5628346867487","0.5","0.317375845905128","0.056901718852687","0.239515494564048","0.241614515559209","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","103.0","25.0541905031492","42.8107622178475","63.821215183242","82.4645544401177","53.6282464709164","36.5206426338836","0.0","0.317375845905128","0.056901718852687","0.239515494564048","0.0304222021578012","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","117.0","26.8969604879817","43.8481042927899","63.8390224626304","81.9968425244362","54.4024939787436","37.6421681250919","0.5","0.426665928449127","0.056901718852687","0.239515494564048","0.0304222021578012","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","131.0","27.1452947347937","45.1593565231258","63.6399334156179","82.1077960360873","54.8723023897599","38.5686788096504","0.5","0.426665928449127","0.169912037449743","0.239515494564048","0.0304222021578012","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","145.0","26.361258525092","44.5075433130875","65.2628773772565","82.2170370457143","54.9550851352942","40.3754715087424","0.371948541947402","0.426665928449127","0.169912037449743","0.400438248398722","0.0304222021578012","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","159.0","26.7107823691038","44.8625598577216","65.1580934883195","84.202084416608","55.8964325399643","41.8321087643561","0.0060728133978914","0.426665928449127","0.169912037449743","0.400438248398722","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","173.0","23.2963618996511","44.186248202706","65.0945865433325","84.0383175436455","54.8048173758456","39.7014544270715","0.0337236734377326","0.144801848033371","0.169912037449743","0.400438248398722","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","187.0","23.6425963742432","43.4383818813092","65.0990645359361","83.8477175629744","54.8164135960249","38.0482490302745","0.0","0.144801848033371","0.0335530224767461","0.400438248398722","0.218452700905721","","","","","","","","","","","","","","","","","",""
