"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","X1A","Y1A","X2A","Y2A","X3A","Y3A","X4A","Y4A","X5A","Y5A","X1B","Y1B","X2B","Y2B","X3B","Y3B","X4B","Y4B","s1","c1","s2","c2","s3","c3","L_A","G_A","X0_A","Y6_A","L_B","G_B","X0_B","Y5_B","H1","H2","H3","time_hours","kernel","fd_relative_step","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond","depth","ridge","solve_method"
"lsr_linear","graph_control","multi_stage","Y2B","X0_A","-0.014213424071374159","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y2B","Y6_A","0.003488222579792333","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y2B","L_B","0.0052718404045305","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y2B","G_B","-0.000837877357605023","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y2B","X0_B","0.052464217735434304","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y2B","Y5_B","0.8899304472143846","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X3B","L_A","0.00033446710391960504","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X3B","G_A","-8.189856726482288e-05","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X3B","X0_A","-0.008224061063583097","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X3B","Y6_A","0.031124296722569247","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X3B","L_B","0.005124819572619805","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X3B","G_B","-0.0004250093850324722","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X3B","X0_B","0.03386300286152286","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X3B","Y5_B","0.9019735422874503","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y3B","L_A","-0.0017930613244762496","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y3B","G_A","0.0001269841224490196","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y3B","X0_A","-0.006720498132375334","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y3B","Y6_A","0.02389208454174346","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y3B","L_B","0.0023553424016902022","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y3B","G_B","-0.00016056531776515907","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y3B","X0_B","0.009084473030869268","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y3B","Y5_B","0.9189672911356384","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X4B","L_A","-0.000290552736161956","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X4B","G_A","-0.0002457937488037551","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X4B","X0_A","0.020317498177852552","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X4B","Y6_A","-0.013507522517619898","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X4B","L_B","0.002871823582071739","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X4B","G_B","-2.0193297322201257e-05","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X4B","X0_B","0.018191557419462132","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","X4B","Y5_B","0.9712305144956713","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y4B","L_A","-0.0009914685844620008","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y4B","G_A","-2.3653508133217176e-05","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y4B","X0_A","-0.00897886360579623","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y4B","Y6_A","-0.019792500561314326","0.0","63","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y4B","L_B","0.0007818509696125471","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y4B","G_B","-0.0003314754095374214","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lsr_linear","graph_control","multi_stage","Y4B","X0_B","-0.025669862593184878","0.0","62","True","[""G_A_before"", ""G_B_before"", ""L_A_before"", ""L_B_before"", ""X0_A_before"", ""X0_B_before"", ""X1A_before"", ""X1B_before"", ""X2A_before"", ""X2B_before"", ""X3A_before"", ""X3B_before"", ""X4A_before"", ""X4B_before"", ""X5A_before"", ""Y1A_before"", ""Y1B_before"", ""Y2A_before"", ""Y2B_before"", ""Y3A_before"", ""Y3B_before"", ""Y4A_before"", ""Y4B_before"", ""Y5A_before"", ""Y5_B_before"", ""Y6_A_before""]","2.087628136971034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
