source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
u2,P,0,0.0006078069597475962,0.03430100456754663,0.03430100456754663,-->,"(7,0) --> (5,0)"
u2,P,1,5.307346927469144e-114,0.22421548523415535,0.22421548523415535,-->,"(7,-1) --> (5,0)"
u2,P,2,2.0913977526984293e-27,-0.10825950176265689,0.10825950176265689,-->,"(7,-2) --> (5,0)"
u3,T3,1,1.4427995805648761e-71,0.17759271230170964,0.17759271230170964,-->,"(8,-1) --> (2,0)"
u3,T3,2,2.8457405208401327e-30,0.11402701024021474,0.11402701024021474,-->,"(8,-2) --> (2,0)"
u3,C,1,2.353679254253517e-13,0.0732429921114119,0.0732429921114119,-->,"(8,-1) --> (4,0)"
u3,C,2,4.8064006778918876e-05,-0.04067336064455603,0.04067336064455603,-->,"(8,-2) --> (4,0)"
u4,T4,0,4.575691296104089e-44,0.13864634312507862,0.13864634312507862,-->,"(9,0) --> (3,0)"
u4,T4,1,0.0,0.5014171099353116,0.5014171099353116,-->,"(9,-1) --> (3,0)"
u4,T4,2,3.46868697751434e-222,-0.3105082072757365,0.3105082072757365,-->,"(9,-2) --> (3,0)"
u4,C,1,5.580137140373558e-18,0.08633125582049439,0.08633125582049439,-->,"(9,-1) --> (4,0)"
u4,C,2,0.00027336816961056514,-0.03641109757630737,0.03641109757630737,-->,"(9,-2) --> (4,0)"
u4,P,0,1.6724431876494484e-12,0.07058874681941024,0.07058874681941024,-->,"(9,0) --> (5,0)"
u4,P,1,1.0690317379158548e-40,0.13313126527619434,0.13313126527619434,-->,"(9,-1) --> (5,0)"
