"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","u","x1","x2","kernel","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","fd_relative_step","depth","rollout_horizon","ridge","solve_method","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond"
"","","","","","","","","","","","","","","","91.0","0.0","1.124730109761959","1.7593032380654572","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","95.0","-0.8862975515969067","0.1036295239117754","1.7607996780736646","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","99.0","0.0","1.2307318055917251","1.8341302305894391","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","103.0","-0.9805216493835016","0.1375555676318726","1.969258226621304","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_control","low_dim","x1","u","1.701874492438304","0.7768247198161048","26.0","True","[]","0.0276980999624356","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -2.7489151959423177, ""square"": 0.029629106214997702, ""cube"": 0.38111502769601246, ""tanh"": 7.476996703019187, ""signed_log1p"": -3.0830679436186355}","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_control","low_dim","x2","u","0.0","0.0","26.0","False","[]","0.0276980999624356","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_zero","low_dim","x1","u","1.701874492438304","0.7768247198161048","26.0","True","[]","0.035903799929656","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -2.7489151959423177, ""square"": 0.029629106214997702, ""cube"": 0.38111502769601246, ""tanh"": 7.476996703019187, ""signed_log1p"": -3.0830679436186355}","1.701874492438304","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_zero","low_dim","x2","u","0.0","0.4323426256295268","26.0","False","[]","0.035903799929656","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -0.09881148430488507, ""square"": -0.03111631566809429, ""cube"": -0.1890524797383022, ""tanh"": -4.549043449661135, ""signed_log1p"": 5.425101784551412}","0.6753611002832338","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","low_dim","x1","u","1.701874492438304","0.7768247198161048","26.0","","[]","0.0277013999875634","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -2.7489151959423177, ""square"": 0.029629106214997702, ""cube"": 0.38111502769601246, ""tanh"": 7.476996703019187, ""signed_log1p"": -3.0830679436186355}","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","low_dim","x2","u","0.6753611002832338","0.4323426256295268","26.0","","[]","0.0277013999875634","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -0.09881148430488507, ""square"": -0.03111631566809429, ""cube"": -0.1890524797383022, ""tanh"": -4.549043449661135, ""signed_log1p"": 5.425101784551412}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","3.0","0.0","1.6423327690471845","2.199511659249488","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7.0","0.5003818664186679","2.525105297441681","2.22654813360216","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","11.0","0.0","1.6411870726913245","2.2096587319143617","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","15.0","1.588855203878302","2.831671886022695","2.17930939423292","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","19.0","0.0","1.6730128708430314","2.1934317060303203","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","23.0","1.102742760980774","2.877087556448803","2.201983364066063","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","27.0","0.0","1.682110915806718","2.223608151535239","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","31.0","-1.0991712400376326","0.489808467331488","2.1475852245627296","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","35.0","0.0","1.6547287863110405","2.1137575342716857","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","39.0","-0.7993348603550983","0.5590073969547804","2.252246086184738","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","43.0","0.0","1.6173066558665117","2.1707082973436296","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","47.0","1.4942137815850476","2.8496450416870767","2.208000398903624","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","51.0","0.0","1.6552560383759174","2.269433222390612","","","","","","","","","","","","","","","","","",""
