source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
u2,C,2,0.00016696726299499358,-0.03766334806238505,0.03766334806238505,-->,"(7,-2) --> (4,0)"
u2,P,1,0.0,0.3937701605638272,0.3937701605638272,-->,"(7,-1) --> (5,0)"
u2,P,2,9.408865657786485e-65,0.16883004897206622,0.16883004897206622,-->,"(7,-2) --> (5,0)"
u3,T1,2,2.1072502688084806e-05,-0.04254798622456607,0.04254798622456607,-->,"(8,-2) --> (0,0)"
u3,T2,2,3.4109215395289616e-06,-0.0464547862650368,0.0464547862650368,-->,"(8,-2) --> (1,0)"
u3,T3,1,0.0,0.8233257125847381,0.8233257125847381,-->,"(8,-1) --> (2,0)"
u3,T3,2,2.6403591847696386e-131,0.240330412846751,0.240330412846751,-->,"(8,-2) --> (2,0)"
u3,C,1,8.63627904902348e-279,0.34600664003838766,0.34600664003838766,-->,"(8,-1) --> (4,0)"
u3,C,2,2.2638722212325723e-19,0.08990665198856264,0.08990665198856264,-->,"(8,-2) --> (4,0)"
u3,P,1,0.0,0.4048677415054167,0.4048677415054167,-->,"(8,-1) --> (5,0)"
u3,P,2,6.788916874593673e-52,0.15082878050182577,0.15082878050182577,-->,"(8,-2) --> (5,0)"
u4,T1,2,9.056919424971212e-06,-0.044400203942064065,0.044400203942064065,-->,"(9,-2) --> (0,0)"
u4,T2,2,1.840972274217787e-07,-0.052152125577550446,0.052152125577550446,-->,"(9,-2) --> (1,0)"
u4,T4,1,0.0,0.8189407172135316,0.8189407172135316,-->,"(9,-1) --> (3,0)"
u4,T4,2,1.264574911894561e-115,0.22569274566491404,0.22569274566491404,-->,"(9,-2) --> (3,0)"
u4,C,1,2.247974924944039e-248,0.3275861726869525,0.3275861726869525,-->,"(9,-1) --> (4,0)"
u4,C,2,1.0916427585576159e-27,0.1088369619694189,0.1088369619694189,-->,"(9,-2) --> (4,0)"
u4,P,1,0.0,0.40058660097519344,0.40058660097519344,-->,"(9,-1) --> (5,0)"
u4,P,2,3.0031940373524987e-11,0.06643888697360466,0.06643888697360466,-->,"(9,-2) --> (5,0)"
