source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
u2,T2,2,2.8166007672108897e-10,-0.0630715961278052,0.0630715961278052,-->,"(7,-2) --> (1,0)"
u2,T4,1,0.03882761960211539,-0.020670807143784116,0.020670807143784116,-->,"(7,-1) --> (3,0)"
u2,C,0,0.019434592576074113,0.02339401806409854,0.02339401806409854,-->,"(7,0) --> (4,0)"
u2,C,1,1.4089833766206926e-09,0.06055103993002692,0.06055103993002692,-->,"(7,-1) --> (4,0)"
u2,C,2,7.682650151352842e-08,-0.05376591924296024,0.05376591924296024,-->,"(7,-2) --> (4,0)"
u2,P,1,0.0,0.37757699322555194,0.37757699322555194,-->,"(7,-1) --> (5,0)"
u2,P,2,3.0198211299622485e-48,0.14528095738329927,0.14528095738329927,-->,"(7,-2) --> (5,0)"
u3,T3,1,0.0,0.8185375170700014,0.8185375170700014,-->,"(8,-1) --> (2,0)"
u3,T3,2,5.923225215129328e-141,0.24886287807403093,0.24886287807403093,-->,"(8,-2) --> (2,0)"
u3,T4,2,0.025044917490893843,-0.022416048337141174,0.022416048337141174,-->,"(8,-2) --> (3,0)"
u3,C,1,5.957637844146019e-266,0.33841980527607685,0.33841980527607685,-->,"(8,-1) --> (4,0)"
u3,C,2,6.504689808736324e-17,0.08349667659640439,0.08349667659640439,-->,"(8,-2) --> (4,0)"
u3,P,1,0.0,0.38614843788243225,0.38614843788243225,-->,"(8,-1) --> (5,0)"
u3,P,2,1.1251336476652088e-37,0.1278579313599676,0.1278579313599676,-->,"(8,-2) --> (5,0)"
u4,T4,1,0.0,0.8134162555161261,0.8134162555161261,-->,"(9,-1) --> (3,0)"
u4,T4,2,2.2004774943838063e-124,0.2340179768033106,0.2340179768033106,-->,"(9,-2) --> (3,0)"
u4,C,1,1.4383916628482698e-240,0.32265202124904147,0.32265202124904147,-->,"(9,-1) --> (4,0)"
u4,C,2,1.6273953856313987e-24,0.10202949786976226,0.10202949786976226,-->,"(9,-2) --> (4,0)"
u4,P,1,3.2174510634406703e-209,0.30166448943324914,0.30166448943324914,-->,"(9,-1) --> (5,0)"
u4,P,2,2.304200370564333e-09,0.05973763032614158,0.05973763032614158,-->,"(9,-2) --> (5,0)"
