source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
u3,T3,1,0.0,0.7208030007573765,0.7208030007573765,-->,"(8,-1) --> (2,0)"
u3,T3,2,3.4855494879831254e-137,0.2455929001564748,0.2455929001564748,-->,"(8,-2) --> (2,0)"
u3,T4,2,0.03012463187558645,-0.021693318459420546,0.021693318459420546,-->,"(8,-2) --> (3,0)"
u3,C,1,0.00022749139424449306,0.03687404035553797,0.03687404035553797,-->,"(8,-1) --> (4,0)"
u3,P,1,0.0,0.3896501055186409,0.3896501055186409,-->,"(8,-1) --> (5,0)"
u3,P,2,1.7399853555693168e-47,0.14411404473127115,0.14411404473127115,-->,"(8,-2) --> (5,0)"
u4,T4,1,0.0,0.8139872489294052,0.8139872489294052,-->,"(9,-1) --> (3,0)"
u4,T4,2,4.381291387672893e-128,0.23742949153347584,0.23742949153347584,-->,"(9,-2) --> (3,0)"
u4,C,1,0.00017768313522950393,0.037496378202047376,0.037496378202047376,-->,"(9,-1) --> (4,0)"
u4,C,2,0.01841931449722169,0.02358107840223689,0.02358107840223689,-->,"(9,-2) --> (4,0)"
u4,P,1,0.0,0.3806507789510214,0.3806507789510214,-->,"(9,-1) --> (5,0)"
u4,P,2,5.4454420182619216e-09,0.05832219253966666,0.05832219253966666,-->,"(9,-2) --> (5,0)"
