source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
u1,P,1,2.285631526423765e-227,0.31400264129261135,0.31400264129261135,-->,"(6,-1) --> (5,0)"
u1,P,2,4.9144127079420386e-39,0.13025258602249076,0.13025258602249076,-->,"(6,-2) --> (5,0)"
u2,T1,2,0.0,-0.38921918035570874,0.38921918035570874,-->,"(7,-2) --> (0,0)"
u2,T2,0,9.270701156598902e-09,0.0574499448368697,0.0574499448368697,-->,"(7,0) --> (1,0)"
u2,T2,1,0.0,0.5330758971035603,0.5330758971035603,-->,"(7,-1) --> (1,0)"
u2,C,1,1.1897897936676587e-18,0.08807999418685668,0.08807999418685668,-->,"(7,-1) --> (4,0)"
u2,C,2,5.690338738975856e-15,-0.07807102978994968,0.07807102978994968,-->,"(7,-2) --> (4,0)"
u2,P,0,0.010988012322116152,0.025448957447937345,0.025448957447937345,-->,"(7,0) --> (5,0)"
u2,P,1,5.769922034032842e-89,0.19816402047113962,0.19816402047113962,-->,"(7,-1) --> (5,0)"
u2,P,2,6.8240045077379576e-49,0.14629813767423674,0.14629813767423674,-->,"(7,-2) --> (5,0)"
u3,T3,0,4.240596420133911e-26,0.10541452828285851,0.10541452828285851,-->,"(8,0) --> (2,0)"
u3,T3,1,0.0,0.5533189145241684,0.5533189145241684,-->,"(8,-1) --> (2,0)"
u3,T3,2,1.896773067499145e-164,0.26839246769229674,0.26839246769229674,-->,"(8,-2) --> (2,0)"
u3,C,0,0.009287078693775635,0.026036610142106453,0.026036610142106453,-->,"(8,0) --> (4,0)"
u3,C,1,3.5735269277553555e-67,0.17205063543687887,0.17205063543687887,-->,"(8,-1) --> (4,0)"
u3,C,2,4.268930216735041e-12,0.06927107652372597,0.06927107652372597,-->,"(8,-2) --> (4,0)"
u3,P,0,0.0347342411491578,0.021129513344828328,0.021129513344828328,-->,"(8,0) --> (5,0)"
u3,P,1,6.2331268004134726e-90,0.19922920330745328,0.19922920330745328,-->,"(8,-1) --> (5,0)"
u3,P,2,1.8158555666284357e-27,0.10836062447562717,0.10836062447562717,-->,"(8,-2) --> (5,0)"
u4,T4,0,2.007262860780692e-11,0.06701139940103859,0.06701139940103859,-->,"(9,0) --> (3,0)"
u4,T4,1,0.0,0.5537534863766717,0.5537534863766717,-->,"(9,-1) --> (3,0)"
u4,T4,2,3.566795870112395e-134,0.24292651528649928,0.24292651528649928,-->,"(9,-2) --> (3,0)"
u4,C,1,4.1409119416625785e-130,0.2394123863678777,0.2394123863678777,-->,"(9,-1) --> (4,0)"
u4,C,2,3.1143722363184224e-17,0.08436215169264284,0.08436215169264284,-->,"(9,-2) --> (4,0)"
u4,P,0,0.006740731685878013,0.027113998298180127,0.027113998298180127,-->,"(9,0) --> (5,0)"
u4,P,1,1.235825715882606e-85,0.19441026822021135,0.19441026822021135,-->,"(9,-1) --> (5,0)"
u4,P,2,8.317347624773303e-11,0.06493575601084345,0.06493575601084345,-->,"(9,-2) --> (5,0)"
