source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
u1,P,1,5.148984793814277e-212,0.30364090114296144,0.30364090114296144,-->,"(6,-1) --> (5,0)"
u1,P,2,1.3938582230367164e-40,0.13289639947961285,0.13289639947961285,-->,"(6,-2) --> (5,0)"
u2,T1,2,0.0,-0.4860662431020828,0.4860662431020828,-->,"(7,-2) --> (0,0)"
u2,T2,0,4.868816980297746e-08,0.05455656222752628,0.05455656222752628,-->,"(7,0) --> (1,0)"
u2,T2,1,0.0,0.453326561938195,0.453326561938195,-->,"(7,-1) --> (1,0)"
u2,T4,1,0.048420432687672224,-0.019744055502381307,0.019744055502381307,-->,"(7,-1) --> (3,0)"
u2,T4,2,0.04772480636127029,0.019806565982751746,0.019806565982751746,-->,"(7,-2) --> (3,0)"
u2,C,1,5.970236489349179e-20,0.091346558571939,0.091346558571939,-->,"(7,-1) --> (4,0)"
u2,C,2,5.905660324067106e-06,-0.04531832509146074,0.04531832509146074,-->,"(7,-2) --> (4,0)"
u2,P,1,1.8672921406504478e-219,0.3087150978308188,0.3087150978308188,-->,"(7,-1) --> (5,0)"
u2,P,2,1.4302766806357475e-38,0.12944059768065716,0.12944059768065716,-->,"(7,-2) --> (5,0)"
u3,T3,0,2.262269833054951e-24,0.101646011443289,0.101646011443289,-->,"(8,0) --> (2,0)"
u3,T3,1,0.0,0.5615150247629074,0.5615150247629074,-->,"(8,-1) --> (2,0)"
u3,T3,2,2.5464705949239955e-141,0.24920474485505217,0.24920474485505217,-->,"(8,-2) --> (2,0)"
u3,C,0,0.0007461984613313431,0.033741794501525174,0.033741794501525174,-->,"(8,0) --> (4,0)"
u3,C,1,3.0999012777689416e-56,0.15716490330182975,0.15716490330182975,-->,"(8,-1) --> (4,0)"
u3,C,2,3.7493699694713655e-11,0.066125386203016,0.066125386203016,-->,"(8,-2) --> (4,0)"
u3,P,0,0.010954162518477679,0.025457190908792244,0.025457190908792244,-->,"(8,0) --> (5,0)"
u3,P,1,4.517118045387232e-80,0.18794289114580817,0.18794289114580817,-->,"(8,-1) --> (5,0)"
u3,P,2,1.7435947489204993e-29,0.11248495384854988,0.11248495384854988,-->,"(8,-2) --> (5,0)"
u4,T4,0,4.2921326847641844e-11,0.06589918539592865,0.06589918539592865,-->,"(9,0) --> (3,0)"
u4,T4,1,0.0,0.5518560985657874,0.5518560985657874,-->,"(9,-1) --> (3,0)"
u4,T4,2,6.76232608915068e-139,0.24711915491199116,0.24711915491199116,-->,"(9,-2) --> (3,0)"
u4,C,1,5.436999953068991e-137,0.2455181293216825,0.2455181293216825,-->,"(9,-1) --> (4,0)"
u4,C,2,8.453698096587922e-18,0.08584477794630437,0.08584477794630437,-->,"(9,-2) --> (4,0)"
u4,P,0,0.026945612350469262,0.02213860864454047,0.02213860864454047,-->,"(9,0) --> (5,0)"
u4,P,1,1.0561824696180718e-92,0.2022769877445644,0.2022769877445644,-->,"(9,-1) --> (5,0)"
u4,P,2,9.77890425374657e-07,0.04897140543324325,0.04897140543324325,-->,"(9,-2) --> (5,0)"
